order_id,customer_name,category,sub_category,city,order_date,region,sale_price,discount,profit,year,month,original_price,discount_amount
OD7408,Arutra,Beverages,Soft Drinks,Bodi,2018-05-03,East,1311,0.15,301.53,2018,5,1542.3529411764707,231.35294117647072
OD7409,Veena,Beverages,Soft Drinks,Namakkal,2016-09-04,East,1115,0.19,379.1,2016,9,1376.5432098765432,261.5432098765432
OD7410,Akash,"Eggs, Meat & Fish",Chicken,Virudhunagar,2016-09-15,East,725,0.29,65.25,2016,9,1021.1267605633803,296.12676056338034
OD7411,Shah,Snacks,Chocolates,Salem,2018-04-09,East,2118,0.33,571.86,2018,4,3161.1940298507466,1043.1940298507466
OD7412,Ridhesh,Snacks,Cookies,Nagercoil,2017-06-25,East,862,0.16,310.32,2017,6,1026.1904761904761,164.19047619047615
OD7413,Adavan,Bakery,Biscuits,Tenkasi,2016-04-16,East,2377,0.27,594.25,2016,4,3256.1643835616437,879.1643835616437
OD7414,Yadav,Fruits & Veggies,Fresh Fruits,Namakkal,2018-05-03,East,1061,0.26,169.76,2018,5,1433.7837837837837,372.78378378378375
OD7415,Sudeep,Snacks,Chocolates,Dindigul,2015-09-26,East,777,0.25,54.39,2015,9,1036.0,259.0
OD7416,Jonas,Beverages,Soft Drinks,Nagercoil,2017-01-04,East,1291,0.25,167.83,2017,1,1721.3333333333333,430.33333333333326
OD7417,Sudeep,Food Grains,Organic Staples,Virudhunagar,2018-10-26,East,2328,0.33,535.44,2018,10,3474.626865671642,1146.626865671642
OD7418,Shah,Fruits & Veggies,Organic Fruits,Dharmapuri,2015-08-25,East,1694,0.25,525.14,2015,8,2258.6666666666665,564.6666666666665
OD7419,Esther,Beverages,Soft Drinks,Nagercoil,2016-11-15,East,1860,0.33,93.0,2016,11,2776.119402985075,916.1194029850749
OD7420,Haseena,Beverages,Health Drinks,Virudhunagar,2015-10-21,South,1545,0.33,633.45,2015,10,2305.9701492537315,760.9701492537315
OD7421,Haseena,Snacks,Noodles,Namakkal,2016-06-23,South,763,0.27,251.79,2016,6,1045.2054794520548,282.20547945205476
OD7422,Haseena,Fruits & Veggies,Organic Fruits,Bodi,2015-08-20,South,1300,0.23,234.0,2015,8,1688.3116883116884,388.3116883116884
OD7423,Komal,Beverages,Health Drinks,Salem,2015-10-11,South,961,0.13,76.88,2015,10,1104.5977011494253,143.59770114942535
OD7424,Sundar,Fruits & Veggies,Fresh Vegetables,Tenkasi,2016-06-13,South,1121,0.18,470.82,2016,6,1367.0731707317073,246.07317073170725
OD7425,Alan,Oil & Masala,Masalas,Dindigul,2016-12-14,South,2087,0.13,605.23,2016,12,2398.8505747126437,311.8505747126437
OD7426,Arvind,Bakery,Cakes,Virudhunagar,2017-03-27,South,767,0.12,76.7,2017,3,871.5909090909091,104.59090909090912
OD7427,Vidya,"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-03-17,South,697,0.25,111.52,2015,3,929.3333333333334,232.33333333333337
OD7428,Hafiz,Bakery,Biscuits,Krishnagiri,2015-11-22,South,1698,0.19,441.48,2015,11,2096.296296296296,398.2962962962961
OD7429,Jackson,Food Grains,Organic Staples,Trichy,2016-04-20,South,1892,0.22,567.6,2016,4,2425.6410256410254,533.6410256410254
OD7430,Suresh,Oil & Masala,Masalas,Bodi,2015-04-04,South,1904,0.12,190.4,2015,4,2163.6363636363635,259.6363636363635
OD7431,Arutra,Snacks,Cookies,Coimbatore,2015-03-17,South,1234,0.16,308.5,2015,3,1469.047619047619,235.04761904761904
OD7432,Rumaiza,"Eggs, Meat & Fish",Eggs,Bodi,2015-08-20,South,532,0.35,95.76,2015,8,818.4615384615385,286.46153846153845
OD7433,Ravi,"Eggs, Meat & Fish",Mutton,Kanyakumari,2016-02-07,South,1632,0.17,669.12,2016,2,1966.265060240964,334.265060240964
OD7434,Vinne,Food Grains,Atta & Flour,Viluppuram,2015-11-01,South,801,0.32,144.18,2015,11,1177.9411764705883,376.9411764705883
OD7435,Amy,Fruits & Veggies,Organic Vegetables,Dharmapuri,2018-09-18,South,2270,0.3,204.3,2018,9,3242.857142857143,972.8571428571431
OD7436,Ridhesh,Fruits & Veggies,Fresh Vegetables,Namakkal,2018-07-10,South,1604,0.31,577.44,2018,7,2324.6376811594205,720.6376811594205
OD7437,Malik,Fruits & Veggies,Fresh Vegetables,Coimbatore,2015-11-22,South,1406,0.33,449.92,2015,11,2098.5074626865676,692.5074626865676
OD7438,Jackson,Beverages,Health Drinks,Kanyakumari,2015-03-17,South,1890,0.13,737.1,2015,3,2172.4137931034484,282.41379310344837
OD7439,Ganesh,"Eggs, Meat & Fish",Mutton,Viluppuram,2017-10-15,South,1995,0.25,618.45,2017,10,2660.0,665.0
OD7440,Surya,Bakery,Breads & Buns,Perambalur,2018-11-26,South,960,0.1,115.2,2018,11,1066.6666666666667,106.66666666666674
OD7441,Sheeba,Oil & Masala,Spices,Kanyakumari,2018-09-18,South,1195,0.26,322.65,2018,9,1614.8648648648648,419.8648648648648
OD7442,Suresh,Beverages,Health Drinks,Pudukottai,2016-08-21,South,1622,0.22,421.72,2016,8,2079.487179487179,457.4871794871792
OD7443,Shah,Beverages,Health Drinks,Karur,2015-11-21,South,576,0.31,241.92,2015,11,834.7826086956522,258.78260869565224
OD7444,Ravi,Oil & Masala,Edible Oil & Ghee,Namakkal,2015-11-01,South,1018,0.19,142.52,2015,11,1256.79012345679,238.79012345679007
OD7445,Yadav,Bakery,Biscuits,Krishnagiri,2016-06-13,South,1092,0.11,414.96,2016,6,1226.9662921348315,134.96629213483152
OD7446,Sharon,Food Grains,Dals & Pulses,Tenkasi,2018-05-05,South,2220,0.3,466.2,2018,5,3171.4285714285716,951.4285714285716
OD7447,Vinne,Fruits & Veggies,Organic Vegetables,Theni,2018-04-08,South,1562,0.13,656.04,2018,4,1795.4022988505747,233.40229885057465
OD7448,Alan,Fruits & Veggies,Organic Vegetables,Kanyakumari,2015-03-17,South,1082,0.17,411.16,2015,3,1303.6144578313254,221.61445783132535
OD7449,Vinne,Fruits & Veggies,Fresh Vegetables,Perambalur,2015-03-21,South,1366,0.34,232.22,2015,3,2069.69696969697,703.69696969697
OD7450,Aditi,Fruits & Veggies,Fresh Vegetables,Vellore,2015-11-22,South,708,0.17,169.92,2015,11,853.0120481927711,145.0120481927711
OD7451,Ridhesh,"Eggs, Meat & Fish",Fish,Vellore,2017-09-12,South,2087,0.19,459.14,2017,9,2576.543209876543,489.5432098765432
OD7452,Muneer,Food Grains,Dals & Pulses,Ooty,2015-12-02,South,1276,0.32,510.4,2015,12,1876.4705882352944,600.4705882352944
OD7453,Surya,Fruits & Veggies,Organic Fruits,Ooty,2015-04-04,South,1593,0.12,477.9,2015,4,1810.2272727272727,217.22727272727275
OD7454,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-04-07,South,1125,0.29,337.5,2015,4,1584.5070422535211,459.50704225352115
OD7455,Sabeela,Beverages,Soft Drinks,Ooty,2015-05-30,South,1235,0.3,407.55,2015,5,1764.2857142857144,529.2857142857144
OD7456,Aditi,Snacks,Noodles,Viluppuram,2015-03-21,South,915,0.21,228.75,2015,3,1158.2278481012659,243.22784810126586
OD7457,Harish,Snacks,Noodles,Theni,2015-08-19,South,595,0.18,160.65,2015,8,725.6097560975609,130.60975609756088
OD7458,Anu,"Eggs, Meat & Fish",Mutton,Bodi,2015-11-21,South,2496,0.12,973.44,2015,11,2836.3636363636365,340.3636363636365
OD7459,Surya,Fruits & Veggies,Fresh Fruits,Viluppuram,2016-03-22,South,1584,0.11,316.8,2016,3,1779.7752808988764,195.77528089887642
OD7460,Adavan,"Eggs, Meat & Fish",Mutton,Trichy,2015-03-21,South,2298,0.11,620.46,2015,3,2582.0224719101125,284.0224719101125
OD7461,Ram,Fruits & Veggies,Organic Vegetables,Trichy,2017-05-12,South,810,0.14,40.5,2017,5,941.8604651162791,131.8604651162791
OD7462,Rumaiza,"Eggs, Meat & Fish",Mutton,Theni,2018-05-19,South,1991,0.33,617.21,2018,5,2971.6417910447763,980.6417910447763
OD7463,Akash,Beverages,Health Drinks,Tenkasi,2015-08-17,South,1736,0.26,729.12,2015,8,2345.945945945946,609.9459459459458
OD7464,Jackson,Food Grains,Dals & Pulses,Tirunelveli,2016-12-01,South,893,0.25,142.88,2016,12,1190.6666666666667,297.66666666666674
OD7465,Yusuf,Food Grains,Atta & Flour,Trichy,2015-12-27,South,1643,0.25,230.02,2015,12,2190.6666666666665,547.6666666666665
OD7466,Jackson,Food Grains,Dals & Pulses,Vellore,2018-09-18,South,1573,0.12,393.25,2018,9,1787.5,214.5
OD7467,Vinne,Beverages,Health Drinks,Trichy,2015-03-17,South,1576,0.14,614.64,2015,3,1832.5581395348838,256.5581395348838
OD7468,Sheeba,Oil & Masala,Edible Oil & Ghee,Tirunelveli,2016-12-01,South,527,0.28,221.34,2016,12,731.9444444444445,204.94444444444446
OD7469,Mathew,Beverages,Soft Drinks,Coimbatore,2015-11-22,South,1117,0.3,167.55,2015,11,1595.7142857142858,478.7142857142858
OD7470,Jackson,Bakery,Cakes,Madurai,2016-02-07,South,1476,0.13,118.08,2016,2,1696.551724137931,220.55172413793093
OD7471,Rumaiza,Bakery,Breads & Buns,Namakkal,2015-03-21,South,1987,0.11,536.49,2015,3,2232.584269662921,245.5842696629211
OD7472,Akash,"Eggs, Meat & Fish",Eggs,Madurai,2016-06-13,South,1267,0.21,76.02,2016,6,1603.7974683544303,336.7974683544303
OD7473,Rumaiza,Beverages,Soft Drinks,Salem,2015-08-17,South,1614,0.21,484.2,2015,8,2043.0379746835442,429.03797468354423
OD7474,Suresh,Beverages,Health Drinks,Dharmapuri,2018-09-18,South,1833,0.23,421.59,2018,9,2380.5194805194806,547.5194805194806
OD7475,Verma,Bakery,Cakes,Vellore,2015-04-04,South,1501,0.33,240.16,2015,4,2240.2985074626868,739.2985074626868
OD7476,Vinne,"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-09-09,South,2113,0.16,824.07,2018,9,2515.4761904761904,402.47619047619037
OD7477,Kumar,Oil & Masala,Spices,Chennai,2015-10-21,South,1014,0.3,81.12,2015,10,1448.5714285714287,434.57142857142867
OD7478,Mathew,Fruits & Veggies,Organic Vegetables,Ooty,2017-09-12,South,2205,0.27,595.35,2017,9,3020.5479452054797,815.5479452054797
OD7479,Kumar,Snacks,Noodles,Theni,2016-06-13,South,1606,0.18,546.04,2016,6,1958.5365853658534,352.5365853658534
OD7480,Alan,Bakery,Breads & Buns,Perambalur,2017-10-15,South,1831,0.34,91.55,2017,10,2774.2424242424245,943.2424242424245
OD7481,Sheeba,Bakery,Biscuits,Namakkal,2017-05-30,South,2323,0.11,1022.12,2017,5,2610.112359550562,287.1123595505619
OD7482,Jackson,Beverages,Health Drinks,Vellore,2015-11-21,South,2272,0.19,613.44,2015,11,2804.938271604938,532.9382716049381
OD7483,Arutra,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-04-21,South,1143,0.17,137.16,2015,4,1377.1084337349398,234.1084337349398
OD7484,Shah,Bakery,Breads & Buns,Krishnagiri,2017-08-05,South,2249,0.16,989.56,2017,8,2677.3809523809523,428.3809523809523
OD7485,Willams,Snacks,Chocolates,Ooty,2015-04-05,South,2123,0.19,700.59,2015,4,2620.9876543209875,497.98765432098753
OD7486,Komal,Bakery,Cakes,Chennai,2017-10-15,South,747,0.19,141.93,2017,10,922.2222222222222,175.22222222222217
OD7487,Vinne,Oil & Masala,Spices,Virudhunagar,2015-08-17,South,1217,0.12,425.95,2015,8,1382.9545454545455,165.9545454545455
OD7488,James,Bakery,Breads & Buns,Salem,2018-09-18,South,1013,0.3,395.07,2018,9,1447.1428571428573,434.14285714285734
OD7489,James,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-09-09,South,1749,0.15,87.45,2018,9,2057.6470588235293,308.6470588235293
OD7490,Roshan,"Eggs, Meat & Fish",Mutton,Karur,2016-09-06,South,567,0.19,124.74,2016,9,700.0,133.0
OD7491,Vince,"Eggs, Meat & Fish",Fish,Perambalur,2016-07-25,South,1680,0.16,688.8,2016,7,2000.0,320.0
OD7492,Shah,Snacks,Chocolates,Viluppuram,2017-05-30,South,1581,0.12,316.2,2017,5,1796.590909090909,215.590909090909
OD7493,Komal,Oil & Masala,Edible Oil & Ghee,Salem,2016-08-21,South,1908,0.33,705.96,2016,8,2847.761194029851,939.7611940298511
OD7494,Haseena,Food Grains,Atta & Flour,Kanyakumari,2018-03-21,South,1614,0.2,306.66,2018,3,2017.5,403.5
OD7495,Ravi,Snacks,Noodles,Bodi,2015-08-01,South,1638,0.11,163.8,2015,8,1840.4494382022472,202.44943820224717
OD7496,Rumaiza,Fruits & Veggies,Fresh Fruits,Nagercoil,2018-03-10,South,1517,0.35,379.25,2018,3,2333.846153846154,816.8461538461538
OD7497,Peer,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2018-12-11,South,2089,0.13,605.81,2018,12,2401.1494252873563,312.1494252873563
OD7498,Amrish,Food Grains,Dals & Pulses,Ooty,2016-11-08,South,1393,0.21,459.69,2016,11,1763.2911392405063,370.29113924050625
OD7499,Hussain,Oil & Masala,Edible Oil & Ghee,Salem,2016-09-25,South,599,0.25,149.75,2016,9,798.6666666666666,199.66666666666663
OD7500,Veena,Beverages,Soft Drinks,Madurai,2015-03-21,South,2408,0.34,192.64,2015,3,3648.484848484849,1240.484848484849
OD7501,Arutra,Snacks,Cookies,Ramanadhapuram,2017-04-12,South,1008,0.15,221.76,2017,4,1185.8823529411766,177.88235294117658
OD7502,Harish,Bakery,Cakes,Viluppuram,2018-06-15,South,1130,0.32,271.2,2018,6,1661.7647058823532,531.7647058823532
OD7503,Anu,Beverages,Health Drinks,Salem,2016-03-24,South,832,0.26,108.16,2016,3,1124.3243243243244,292.3243243243244
OD7504,Amrish,"Eggs, Meat & Fish",Mutton,Salem,2018-05-13,South,2201,0.26,638.29,2018,5,2974.324324324324,773.3243243243242
OD7505,Sudha,Oil & Masala,Edible Oil & Ghee,Ooty,2018-09-07,South,1537,0.18,445.73,2018,9,1874.390243902439,337.3902439024389
OD7506,Sudeep,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-09-20,South,2134,0.14,938.96,2015,9,2481.3953488372094,347.39534883720944
OD7507,Sudha,"Eggs, Meat & Fish",Mutton,Vellore,2017-05-14,South,2321,0.35,510.62,2017,5,3570.7692307692305,1249.7692307692305
OD7508,Arutra,Fruits & Veggies,Organic Vegetables,Chennai,2016-06-08,South,1492,0.29,417.76,2016,6,2101.4084507042253,609.4084507042253
OD7509,Vince,"Eggs, Meat & Fish",Chicken,Perambalur,2016-08-09,South,818,0.25,89.98,2016,8,1090.6666666666667,272.66666666666674
OD7510,Akash,Beverages,Soft Drinks,Tirunelveli,2018-09-28,South,1461,0.16,350.64,2018,9,1739.2857142857144,278.28571428571445
OD7511,Sheeba,Oil & Masala,Masalas,Kanyakumari,2015-08-01,South,763,0.33,68.67,2015,8,1138.8059701492539,375.8059701492539
OD7512,James,Beverages,Soft Drinks,Kanyakumari,2015-09-28,South,1579,0.22,536.86,2015,9,2024.3589743589744,445.35897435897436
OD7513,Kumar,Snacks,Chocolates,Virudhunagar,2015-10-09,South,573,0.3,206.28,2015,10,818.5714285714287,245.57142857142867
OD7514,Shree,"Eggs, Meat & Fish",Eggs,Chennai,2018-04-24,South,1755,0.21,333.45,2018,4,2221.518987341772,466.5189873417721
OD7515,Rumaiza,Fruits & Veggies,Fresh Fruits,Pudukottai,2017-10-10,South,1266,0.14,303.84,2017,10,1472.093023255814,206.09302325581393
OD7516,Akash,Food Grains,Organic Staples,Dharmapuri,2018-10-27,South,2117,0.33,550.42,2018,10,3159.7014925373137,1042.7014925373137
OD7517,Sudeep,Snacks,Noodles,Chennai,2015-11-01,South,727,0.28,276.26,2015,11,1009.7222222222223,282.7222222222223
OD7518,Roshan,"Eggs, Meat & Fish",Eggs,Theni,2015-07-05,South,2475,0.31,915.75,2015,7,3586.9565217391305,1111.9565217391305
OD7519,Sabeela,Oil & Masala,Masalas,Namakkal,2017-09-22,South,2122,0.23,190.98,2017,9,2755.844155844156,633.8441558441559
OD7520,Surya,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2016-03-12,South,1604,0.14,449.12,2016,3,1865.1162790697674,261.1162790697674
OD7521,Willams,Oil & Masala,Edible Oil & Ghee,Coimbatore,2016-06-08,South,1473,0.33,147.3,2016,6,2198.5074626865676,725.5074626865676
OD7522,Akash,Bakery,Breads & Buns,Virudhunagar,2015-08-01,South,2479,0.26,991.6,2015,8,3350.0,871.0
OD7523,James,Bakery,Breads & Buns,Cumbum,2016-07-05,South,1764,0.22,723.24,2016,7,2261.5384615384614,497.53846153846143
OD7524,Veronica,Food Grains,Dals & Pulses,Pudukottai,2016-03-26,South,715,0.2,128.7,2016,3,893.75,178.75
OD7525,Verma,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2018-10-20,South,1178,0.28,176.7,2018,10,1636.111111111111,458.1111111111111
OD7526,Anu,Fruits & Veggies,Organic Vegetables,Viluppuram,2017-04-12,South,500,0.17,225.0,2017,4,602.4096385542169,102.40963855421694
OD7527,Arutra,Oil & Masala,Spices,Coimbatore,2017-04-12,South,681,0.15,34.05,2017,4,801.1764705882354,120.17647058823536
OD7528,Amy,Beverages,Health Drinks,Bodi,2016-12-27,South,1495,0.33,433.55,2016,12,2231.34328358209,736.34328358209
OD7529,Ram,Oil & Masala,Masalas,Coimbatore,2016-05-01,South,1772,0.12,141.76,2016,5,2013.6363636363637,241.63636363636374
OD7530,Ram,Beverages,Soft Drinks,Vellore,2016-06-18,South,756,0.12,332.64,2016,6,859.0909090909091,103.09090909090912
OD7531,Willams,Fruits & Veggies,Organic Vegetables,Tirunelveli,2017-08-27,South,685,0.31,246.6,2017,8,992.7536231884059,307.75362318840587
OD7532,Mathew,Food Grains,Atta & Flour,Ramanadhapuram,2018-06-05,South,2365,0.23,543.95,2018,6,3071.4285714285716,706.4285714285716
OD7533,Adavan,Bakery,Biscuits,Pudukottai,2016-06-08,South,1178,0.26,58.9,2016,6,1591.8918918918919,413.8918918918919
OD7534,Amrish,"Eggs, Meat & Fish",Eggs,Ooty,2018-12-02,South,2125,0.22,743.75,2018,12,2724.358974358974,599.3589743589741
OD7535,Haseena,Bakery,Cakes,Cumbum,2016-11-12,South,1752,0.31,700.8,2016,11,2539.130434782609,787.130434782609
OD7536,Hafiz,Snacks,Chocolates,Madurai,2015-11-01,South,1442,0.27,187.46,2015,11,1975.3424657534247,533.3424657534247
OD7537,Shah,Bakery,Cakes,Chennai,2016-09-06,South,984,0.32,314.88,2016,9,1447.058823529412,463.05882352941194
OD7538,Vinne,Fruits & Veggies,Organic Vegetables,Virudhunagar,2018-06-15,South,1117,0.3,67.02,2018,6,1595.7142857142858,478.7142857142858
OD7539,Jonas,Oil & Masala,Spices,Cumbum,2017-11-20,South,1746,0.25,488.88,2017,11,2328.0,582.0
OD7540,Vince,Food Grains,Rice,Perambalur,2015-04-29,South,1705,0.23,409.2,2015,4,2214.285714285714,509.2857142857142
OD7541,Surya,Oil & Masala,Masalas,Theni,2016-05-01,South,537,0.14,26.85,2016,5,624.4186046511628,87.41860465116281
OD7542,Malik,Oil & Masala,Edible Oil & Ghee,Bodi,2018-06-26,South,1568,0.19,172.48,2018,6,1935.8024691358023,367.8024691358023
OD7543,Surya,Snacks,Noodles,Tirunelveli,2017-05-14,South,1234,0.27,518.28,2017,5,1690.4109589041095,456.4109589041095
OD7544,Sudha,"Eggs, Meat & Fish",Fish,Tenkasi,2018-11-24,South,1833,0.1,238.29,2018,11,2036.6666666666665,203.66666666666652
OD7545,James,Beverages,Health Drinks,Viluppuram,2016-06-08,South,2119,0.24,233.09,2016,6,2788.157894736842,669.1578947368421
OD7546,Vidya,Fruits & Veggies,Organic Vegetables,Karur,2018-10-27,South,1625,0.33,325.0,2018,10,2425.3731343283584,800.3731343283584
OD7547,Harish,Bakery,Breads & Buns,Viluppuram,2018-06-15,South,565,0.26,50.85,2018,6,763.5135135135135,198.51351351351354
OD7548,Roshan,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2016-12-18,South,1000,0.19,190.0,2016,12,1234.567901234568,234.5679012345679
OD7549,Jonas,Food Grains,Dals & Pulses,Bodi,2016-12-18,South,2359,0.1,1014.37,2016,12,2621.111111111111,262.11111111111086
OD7550,Malik,"Eggs, Meat & Fish",Eggs,Chennai,2015-09-28,South,1557,0.28,591.66,2015,9,2162.5,605.5
OD7551,Willams,Beverages,Health Drinks,Ooty,2018-06-10,South,1240,0.34,446.4,2018,6,1878.787878787879,638.787878787879
OD7552,Komal,"Eggs, Meat & Fish",Fish,Tenkasi,2016-06-08,South,2492,0.13,124.6,2016,6,2864.367816091954,372.36781609195396
OD7553,Sharon,Snacks,Cookies,Salem,2016-11-08,South,860,0.23,232.2,2016,11,1116.8831168831168,256.8831168831168
OD7554,Anu,Snacks,Cookies,Perambalur,2015-11-01,South,1717,0.1,463.59,2015,11,1907.7777777777778,190.77777777777783
OD7555,Shah,Oil & Masala,Masalas,Tenkasi,2017-05-28,South,1798,0.35,125.86,2017,5,2766.153846153846,968.1538461538462
OD7556,Verma,Snacks,Cookies,Vellore,2015-12-16,South,2240,0.25,336.0,2015,12,2986.6666666666665,746.6666666666665
OD7557,Willams,"Eggs, Meat & Fish",Mutton,Trichy,2015-03-31,South,616,0.14,221.76,2015,3,716.2790697674419,100.27906976744191
OD7558,Mathew,"Eggs, Meat & Fish",Fish,Namakkal,2016-09-25,South,981,0.16,49.05,2016,9,1167.857142857143,186.8571428571429
OD7559,Muneer,Bakery,Biscuits,Cumbum,2015-01-20,South,1973,0.32,789.2,2015,1,2901.4705882352946,928.4705882352946
OD7560,Rumaiza,Bakery,Biscuits,Pudukottai,2017-05-17,South,1548,0.19,433.44,2017,5,1911.111111111111,363.1111111111111
OD7561,Malik,Food Grains,Organic Staples,Kanyakumari,2017-05-14,South,1452,0.34,493.68,2017,5,2200.0000000000005,748.0000000000005
OD7562,Verma,Bakery,Cakes,Tirunelveli,2016-11-12,South,1843,0.33,737.2,2016,11,2750.746268656717,907.7462686567169
OD7563,Ridhesh,Fruits & Veggies,Organic Vegetables,Coimbatore,2016-06-08,South,2009,0.15,703.15,2016,6,2363.529411764706,354.52941176470586
OD7564,Esther,"Eggs, Meat & Fish",Chicken,Karur,2016-09-25,South,1442,0.18,216.3,2016,9,1758.5365853658536,316.5365853658536
OD7565,Verma,Snacks,Noodles,Virudhunagar,2017-05-14,South,1119,0.27,78.33,2017,5,1532.876712328767,413.8767123287671
OD7566,Ridhesh,Bakery,Breads & Buns,Krishnagiri,2016-11-12,South,1766,0.25,512.14,2016,11,2354.6666666666665,588.6666666666665
OD7567,Amy,Beverages,Health Drinks,Kanyakumari,2018-10-27,South,2334,0.26,793.56,2018,10,3154.054054054054,820.0540540540542
OD7568,Esther,Snacks,Cookies,Vellore,2017-10-10,South,2117,0.23,296.38,2017,10,2749.3506493506493,632.3506493506493
OD7569,Kumar,Snacks,Noodles,Nagercoil,2017-12-29,South,1046,0.35,470.7,2017,12,1609.2307692307693,563.2307692307693
OD7570,Ram,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2018-11-24,South,2452,0.29,343.28,2018,11,3453.5211267605637,1001.5211267605637
OD7571,Haseena,"Eggs, Meat & Fish",Eggs,Chennai,2017-03-19,South,2235,0.32,469.35,2017,3,3286.764705882353,1051.7647058823532
OD7572,Rumaiza,Food Grains,Organic Staples,Madurai,2017-10-28,South,1019,0.13,438.17,2017,10,1171.2643678160919,152.26436781609186
OD7573,Rumaiza,"Eggs, Meat & Fish",Mutton,Dharmapuri,2018-03-10,South,2133,0.16,554.58,2018,3,2539.285714285714,406.2857142857142
OD7574,Anu,Food Grains,Rice,Tenkasi,2017-12-29,South,1143,0.12,251.46,2017,12,1298.8636363636363,155.86363636363626
OD7575,Hafiz,Oil & Masala,Spices,Ramanadhapuram,2016-09-25,South,580,0.28,237.8,2016,9,805.5555555555555,225.55555555555554
OD7576,Veronica,Food Grains,Atta & Flour,Krishnagiri,2016-11-07,South,692,0.35,235.28,2016,11,1064.6153846153845,372.6153846153845
OD7577,Sudha,Bakery,Breads & Buns,Bodi,2018-05-27,South,1649,0.32,742.05,2018,5,2425.0,776.0
OD7578,Anu,Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-04-06,South,1050,0.23,441.0,2018,4,1363.6363636363635,313.6363636363635
OD7579,Amrish,Food Grains,Organic Staples,Kanyakumari,2017-05-17,South,958,0.18,344.88,2017,5,1168.2926829268292,210.29268292682923
OD7580,Esther,Food Grains,Organic Staples,Nagercoil,2015-07-01,South,1685,0.32,707.7,2015,7,2477.9411764705883,792.9411764705883
OD7581,Aditi,Snacks,Chocolates,Ooty,2017-11-28,South,1649,0.29,527.68,2017,11,2322.535211267606,673.535211267606
OD7582,Krithika,Oil & Masala,Spices,Virudhunagar,2016-11-08,South,2419,0.3,362.85,2016,11,3455.714285714286,1036.7142857142858
OD7583,Haseena,Beverages,Health Drinks,Cumbum,2017-05-14,South,2364,0.23,236.4,2017,5,3070.12987012987,706.1298701298701
OD7584,Shah,Bakery,Cakes,Namakkal,2018-03-28,South,550,0.24,66.0,2018,3,723.6842105263158,173.68421052631584
OD7585,Arutra,Fruits & Veggies,Fresh Fruits,Dharmapuri,2016-11-07,South,711,0.25,199.08,2016,11,948.0,237.0
OD7586,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,2015-11-30,South,1974,0.13,335.58,2015,11,2268.9655172413795,294.96551724137953
OD7587,Veronica,Bakery,Biscuits,Karur,2018-05-12,West,1457,0.1,131.13,2018,5,1618.888888888889,161.8888888888889
OD7588,Harish,Oil & Masala,Spices,Theni,2015-03-14,West,886,0.16,177.2,2015,3,1054.7619047619048,168.76190476190482
OD7589,Ramesh,"Eggs, Meat & Fish",Mutton,Cumbum,2015-11-04,West,1509,0.26,377.25,2015,11,2039.1891891891892,530.1891891891892
OD7590,Shah,Oil & Masala,Masalas,Salem,2018-01-12,West,1126,0.26,67.56,2018,1,1521.6216216216217,395.62162162162167
OD7591,Shah,Snacks,Cookies,Vellore,2017-07-21,West,2220,0.33,688.2,2017,7,3313.432835820896,1093.432835820896
OD7592,James,Oil & Masala,Masalas,Ramanadhapuram,2015-04-06,West,1556,0.23,171.16,2015,4,2020.7792207792206,464.7792207792206
OD7593,Krithika,Bakery,Cakes,Tenkasi,2018-01-23,West,1133,0.32,226.6,2018,1,1666.1764705882354,533.1764705882354
OD7594,Ramesh,Food Grains,Organic Staples,Salem,2017-12-23,West,1658,0.11,215.54,2017,12,1862.9213483146068,204.9213483146068
OD7595,Amy,Fruits & Veggies,Organic Vegetables,Namakkal,2015-12-24,West,553,0.31,110.6,2015,12,801.4492753623189,248.44927536231887
OD7596,Malik,Fruits & Veggies,Organic Fruits,Ooty,2018-12-08,West,1944,0.1,855.36,2018,12,2160.0,216.0
OD7597,Yusuf,Food Grains,Atta & Flour,Namakkal,2018-07-28,West,2076,0.24,830.4,2018,7,2731.578947368421,655.5789473684208
OD7598,Roshan,Food Grains,Atta & Flour,Ooty,2016-08-21,West,1531,0.13,336.82,2016,8,1759.7701149425288,228.77011494252883
OD7599,Adavan,Fruits & Veggies,Fresh Vegetables,Dindigul,2018-12-17,West,721,0.34,64.89,2018,12,1092.4242424242425,371.4242424242425
OD7600,Arvind,Beverages,Health Drinks,Chennai,2015-11-26,West,1714,0.29,771.3,2015,11,2414.084507042254,700.0845070422538
OD7601,Mathew,Oil & Masala,Spices,Karur,2017-12-26,West,994,0.21,119.28,2017,12,1258.2278481012659,264.22784810126586
OD7602,Jackson,Oil & Masala,Spices,Coimbatore,2016-04-13,West,703,0.24,70.3,2016,4,925.0,222.0
